symbol,display_symbol,name_en,name_local,sector,description,price,change_pct,rsi,high_52w,low_52w,from_high_pct,volume_ratio,trailing_pe,target_price,upside_pct,trend,trend_score,ma_60,diff_60,near_60,ma_120,diff_120,near_120,ma_240,diff_240,near_240,composite_score,near_count
HSY,HSY,The Hershey Company,허쉬 컴퍼니,필수 소비재,Hershey Company는 자회사와 함께 제과 제품의 제조 및 판매에 종사하고 있습니다.,187.92,0.77,32.6,236.28,148.02,-20.5,0.74,43.2,224.61,19.5,Uptrend,4,212.95,-11.75,False,198.05,-5.11,False,186.23,0.91,True,48.0,1
HLT,HLT,Hilton Worldwide Holdings Inc.,힐튼 월드와이드 홀딩스 Inc.,경기 소비재,"숙박업 회사인 Hilton Worldwide Holdings Inc.는 호텔과 리조트의 관리, 프랜차이즈 및 임대 서비스를 제공합니다.",323.36,-2.73,51.1,342.89,221.11,-5.7,1.47,52.8,342.88,6.0,Strong Uptrend,5,312.35,3.52,False,298.38,8.37,False,280.86,15.13,False,40.0,0
HPE,HPE,Hewlett Packard Enterprise Company,휴렛 패커드 엔터프라이즈 회사,기술,Hewlett Packard Enterprise Company는 자회사와 함께 미국에서 지능형 솔루션을 개발합니다.,27.95,-2.34,65.6,28.76,15.82,-2.8,0.52,,26.75,-4.3,Strong Uptrend,5,23.38,19.55,False,22.96,21.73,False,22.01,26.99,False,15.0,0
HD,HD,"The Home Depot, Inc.","홈 디포, Inc.",경기 소비재,"Home Depot, Inc.는 미국 및 해외에서 주택 개조 소매업체로 운영되고 있습니다. 다양하게 판매하고 있어요",329.06,-0.98,41.7,417.91,318.77,-21.3,0.78,23.1,408.21,24.1,Strong Downtrend,0,352.11,-6.55,False,354.5,-7.18,False,366.14,-10.13,False,29.0,0
HON,HON,Honeywell International Inc.,하니웰인터내셔널(주),산업재,"Honeywell International Inc.는 항공우주 기술, 산업 자동화, 빌딩 자동화 및 에너지 분야에 종사하고 있습니다.",212.93,0.41,32.5,248.04,185.15,-14.2,1.01,34.0,247.9,16.4,Uptrend,4,232.42,-8.39,False,216.13,-1.48,True,210.32,1.24,True,52.0,2
HWM,HWM,Howmet Aerospace Inc.,하우메트 에어로스페이스(주),산업재,Howmet Aerospace Inc.는 항공우주 및 운송 산업을 위한 고급 엔지니어링 솔루션을 제공합니다.,240.43,-0.53,46.2,265.11,136.02,-9.3,1.33,65.0,280.65,16.7,Uptrend,4,242.99,-1.05,True,224.64,7.03,False,203.09,18.39,False,50.0,1
HST,HST,"Host Hotels & Resorts, Inc.","호스트 호텔 & 리조트, Inc.",부동산·리츠,"Host Hotels & Resorts, Inc.(여기서 당사, Host Inc. 또는 회사라고 함)는 자체 관리되고 자체 관리되는 호텔입니다.",20.94,0.29,62.4,21.29,13.24,-1.6,0.86,19.0,22.2,6.0,Strong Uptrend,5,19.57,7.0,False,18.57,12.76,False,17.08,22.6,False,52.0,0
HRL,HRL,Hormel Foods Corporation,호멜 식품 주식회사,필수 소비재,"Hormel Foods Corporation은 다양한 육류, 견과류 및 기타 식품을 개발, 가공 및 식품 서비스에 유통합니다.",21.31,-0.75,44.0,30.04,20.48,-29.1,0.7,23.9,26.75,25.5,Strong Downtrend,0,22.81,-6.58,False,22.85,-6.74,False,24.66,-13.58,False,37.0,0
HPQ,HPQ,HP Inc.,HP 주식회사,기술,"HP Inc.는 미국에서 개인용 컴퓨팅, 프린팅, 3D 프린팅, 하이브리드 작업, 게임 및 기타 관련 기술을 제공합니다.",19.73,-0.15,53.0,28.26,17.91,-30.2,0.71,7.5,19.43,-1.5,Strong Downtrend,1,18.97,4.01,False,20.77,-5.01,False,23.21,-14.99,False,21.0,0
HUBB,HUBB,Hubbell Incorporated,허벨 법인,산업재,Hubbell Incorporated는 자회사와 함께 Uni에서 전기 및 유틸리티 솔루션을 제조 및 판매합니다.,544.71,-1.91,59.0,557.85,338.92,-2.4,1.01,32.9,535.77,-1.6,Strong Uptrend,5,507.99,7.23,False,479.98,13.49,False,448.79,21.37,False,35.0,0
HBAN,HBAN,Huntington Bancshares Incorporated,헌팅턴 방크셰어스 법인,금융 서비스,Huntington Bancshares Incorporated는 Huntington National Bank의 은행 지주 회사로 운영됩니다.,16.55,0.12,53.3,19.08,13.99,-13.3,0.73,12.7,19.69,19.0,Downtrend,2,16.57,-0.12,True,16.68,-0.78,True,16.4,0.91,True,64.0,3
HII,HII,"Huntington Ingalls Industries, Inc.","헌팅턴 잉걸스 인더스트리즈, Inc.",산업재,"Huntington Ingalls Industries, Inc.는 미국에서 군함을 설계, 제작, 점검 및 수리합니다. 그것은 작동",361.4,0.84,33.2,453.73,219.02,-20.3,0.77,23.5,407.09,12.6,Neutral,3,407.05,-11.21,False,377.02,-4.14,False,317.94,13.67,False,35.0,0
IDXX,IDXX,IDEXX Laboratories Inc.,IDEXX 래버러토리즈,동물 진단,반려동물 진단·검사 장비,568.3,-1.16,45.5,766.68,432.65,-25.9,0.99,43.5,730.93,28.6,Strong Downtrend,1,601.16,-5.47,False,652.87,-12.95,False,621.34,-8.54,False,47.0,0
ITW,ITW,Illinois Tool Works Inc.,일리노이 툴 웍스(Illinois Tool Works Inc.),산업재,"Illinois Tool Works Inc.는 북미, 유럽, 중동, 아프리카 및 기타 지역에 산업용 제품 및 장비를 제공합니다.",268.47,-0.47,49.9,297.72,233.34,-9.8,0.93,25.6,275.88,2.8,Uptrend,4,274.66,-2.25,False,261.63,2.61,False,255.69,5.0,False,39.0,0
HUM,HUM,Humana Inc.,휴마나(주),헬스케어,Humana Inc.는 미국에서 의료 및 전문 보험 상품을 제공합니다. Insuran이라는 두 부문으로 운영됩니다.,229.72,2.73,78.5,308.29,162.84,-25.5,1.51,23.3,210.46,-8.4,Strong Downtrend,1,185.96,23.53,False,218.61,5.08,False,237.43,-3.25,False,-5.0,0
IEX,IEX,IDEX Corporation,아이덱스 주식회사,산업재,"IDEX Corporation은 자회사와 함께 미국, 북미, 유럽에 응용 솔루션을 제공합니다.",205.36,-0.98,57.8,214.58,156.29,-4.3,0.97,32.0,222.71,8.4,Strong Uptrend,5,200.67,2.34,False,189.71,8.25,False,179.92,14.14,False,45.0,0
IBM,IBM,International Business Machines Corporation,국제 비즈니스 기계 공사,기술,International Business Machines Corporation은 자회사와 함께 통합 솔루션 및 서비스를 제공합니다.,233.04,2.19,41.5,313.19,223.35,-25.6,0.82,20.6,281.68,20.9,Strong Downtrend,1,251.73,-7.42,False,276.37,-15.68,False,271.61,-14.2,False,35.0,0
IR,IR,Ingersoll Rand Inc.,잉가솔랜드 주식회사,산업재,"Ingersoll Rand Inc.는 다양한 미션 크리티컬 공기, 유체, 청정 에너지 및 의료 기술 서비스를 제공합니다.",81.19,-3.36,42.7,98.74,73.54,-17.8,1.53,56.0,98.93,21.8,Neutral,3,87.75,-7.48,False,84.4,-3.8,False,82.94,-2.11,False,44.0,0
INCY,INCY,Incyte Corporation,인사이트 코퍼레이션,헬스케어,"인사이트 코퍼레이션(Incyte Corporation)은 바이오의약품 회사로 치료제 발굴, 개발, 상업화에 주력하고 있습니다.",97.74,2.11,56.0,110.57,58.98,-11.6,1.58,15.2,107.36,9.8,Neutral,3,97.14,0.62,True,99.81,-2.07,False,88.76,10.12,False,55.0,1
IBKR,IBKR,"Interactive Brokers Group, Inc.","인터랙티브 브로커스 그룹, Inc.",금융 서비스,"Interactive Brokers Group, Inc.는 미국 및 국제적으로 자동화된 전자 브로커로 운영됩니다. 그만큼",77.49,-0.13,58.6,81.71,42.12,-5.2,0.84,33.3,85.7,10.6,Strong Uptrend,5,71.95,7.7,False,69.98,10.73,False,65.53,18.25,False,51.0,0
INTC,INTC,Intel Corporation,인텔사,기술,"Intel Corporation은 컴퓨팅 및 관련 최종 제품을 설계, 개발, 제조, 마케팅, 판매 및 서비스합니다.",84.52,-0.55,82.2,84.99,19.31,-0.6,1.14,,75.42,-10.8,Strong Uptrend,5,51.87,62.95,False,46.12,83.26,False,36.11,134.06,False,5.0,0
IFF,IFF,International Flavors & Fragrances Inc.,국제 풍미 및 향수 Inc.,원자재,"International Flavors & Fragrances Inc.는 자회사와 함께 식품, 음료, 건강 제품을 제조 및 판매합니다.",70.77,-0.31,45.3,82.51,58.84,-14.2,1.1,,88.41,24.9,Uptrend,4,73.8,-4.11,False,70.29,0.68,True,69.25,2.19,False,61.0,1
PODD,PODD,Insulet Corporation,인슐렛 코퍼레이션,헬스케어,"Insulet Corporation은 인슐린 의존형 당뇨병 환자를 위한 인슐린 전달 시스템을 개발, 제조 및 판매합니다.",182.87,-2.89,22.2,352.82,182.87,-48.2,1.41,52.5,326.35,78.5,Strong Downtrend,0,225.2,-18.8,False,262.35,-30.3,False,288.47,-36.61,False,13.0,0
ICE,ICE,"Intercontinental Exchange, Inc.","인터컨티넨탈 익스체인지, Inc.",금융 서비스,"Intercontinental Exchange, Inc.는 자회사와 함께 금융 기관에 기술과 데이터를 제공합니다.",156.3,-0.41,41.8,186.76,144.69,-16.3,0.71,27.0,198.8,27.2,Strong Downtrend,1,160.14,-2.4,False,160.19,-2.43,False,166.41,-6.08,False,43.0,0
INTU,INTU,Intuit Inc.,인튜이트,금융 소프트웨어,TurboTax·QuickBooks·Mint,400.38,2.68,48.6,801.96,350.94,-50.1,0.65,26.1,594.11,48.4,Strong Downtrend,0,415.45,-3.63,False,522.1,-23.31,False,616.13,-35.02,False,34.0,0
IP,IP,International Paper Company,국제제지회사,경기 소비재,"International Paper Company는 북미, 라틴 아메리카, 유럽에서 재생 가능한 섬유 기반 포장재를 생산 및 판매합니다.",34.02,4.2,40.9,53.93,32.65,-36.9,1.19,,42.7,25.5,Strong Downtrend,1,39.39,-13.63,False,39.22,-13.26,False,42.89,-20.68,False,34.0,0
ISRG,ISRG,Intuitive Surgical Inc.,인튜이티브 서지컬,의료기기,다빈치 수술 로봇 시스템,466.64,-0.92,48.4,592.85,429.59,-21.3,0.77,56.6,577.01,23.7,Strong Downtrend,1,479.01,-2.58,False,518.51,-10.0,False,507.11,-7.98,False,34.0,0
IQV,IQV,IQVIA Holdings Inc.,IQVIA 홀딩스 주식회사,헬스케어,"IQVIA Holdings Inc.는 생명 과학 분야에 임상 연구 서비스, 상업적 통찰력 및 의료 정보를 제공합니다.",158.98,-2.97,37.1,244.29,137.0,-34.9,0.83,20.3,231.6,45.7,Strong Downtrend,1,172.93,-8.07,False,200.3,-20.63,False,189.5,-16.11,False,37.0,0
IVZ,IVZ,Invesco Ltd.,인베스코(주),금융 서비스,"Invesco Ltd.는 공개 투자 관리자입니다. 회사는 소매 고객, 기관 고객에게 서비스를 제공합니다.",25.86,1.49,61.7,29.2,13.37,-11.4,1.41,,27.0,4.4,Neutral,3,24.91,3.81,False,25.39,1.85,True,22.35,15.7,False,40.0,1
JBL,JBL,Jabil Inc.,자빌 주식회사,기술,"Jabil Inc.는 전 세계적으로 엔지니어링, 제조 및 공급망 솔루션을 제공합니다. 그것은 세 부분으로 운영됩니다: Reg",330.83,-2.93,68.0,341.65,146.14,-3.2,1.34,44.5,302.78,-8.5,Strong Uptrend,5,274.23,20.64,False,248.93,32.9,False,227.58,45.37,False,15.0,0
IRM,IRM,Iron Mountain Incorporated,아이언마운틴 법인,부동산·리츠,"Iron Mountain Incorporated는 정보 관리 서비스 분야의 글로벌 리더이며 240,000cu 이상의 고객으로부터 신뢰를 받고 있습니다.",112.62,-0.12,54.5,120.53,78.22,-6.6,1.01,234.6,123.64,9.8,Strong Uptrend,5,105.95,6.3,False,96.6,16.58,False,96.55,16.64,False,40.0,0
INVH,INVH,Invitation Homes Inc.,초대 주택 주식회사,부동산·리츠,Invitation Homes는 임대용 단독 주택의 선도적인 소유주이자 운영업체로서 주민들에게 고품질 주택을 제공합니다.,28.14,3.34,70.9,34.01,24.1,-17.3,1.3,29.3,30.9,9.8,Strong Downtrend,1,25.82,8.99,False,26.36,6.75,False,28.2,-0.21,True,4.0,1
JBHT,JBHT,"J.B. Hunt Transport Services, Inc.","J.B. 헌트 트랜스포트 서비스, Inc.",산업재,"J.B. Hunt Transport Services, Inc.는 미국에서 육상 운송, 배달 및 물류 서비스를 제공합니다.",251.29,0.45,69.2,253.71,128.39,-1.0,0.84,39.1,232.57,-7.4,Strong Uptrend,5,222.57,12.9,False,205.92,22.03,False,175.2,43.43,False,15.0,0
J,J,Jacobs Solutions Inc.,제이콥스 솔루션 주식회사,산업재,"Jacobs Solutions Inc.는 미국 내 인프라 및 첨단시설, 컨설팅 사업을 영위하고 있습니다.",126.46,0.51,45.4,163.62,116.97,-22.7,0.78,33.4,155.87,23.3,Strong Downtrend,0,132.43,-4.51,False,135.79,-6.87,False,138.47,-8.67,False,33.0,0
JKHY,JKHY,"Jack Henry & Associates, Inc.","잭 헨리 & 어소시에이츠, Inc.",기술,"Jack Henry & Associates, Inc.는 사람과 금융 기관을 연결하는 금융 기술 회사로 운영됩니다.",152.8,1.19,43.5,191.9,145.25,-20.4,0.73,21.9,199.36,30.5,Downtrend,2,160.83,-4.99,False,169.39,-9.79,False,167.45,-8.75,False,49.0,0
KVUE,KVUE,Kenvue Inc.,켄뷰(주),필수 소비재,"Kenvue Inc.는 미국, 북미 나머지 지역, 유럽, 중동,",17.54,0.06,51.5,23.43,13.78,-25.1,0.85,23.1,19.58,11.6,Neutral,3,17.84,-1.68,True,17.31,1.33,True,18.34,-4.36,False,56.0,2
JNJ,JNJ,Johnson & Johnson,존슨 앤 존슨,헬스케어,"Johnson & Johnson은 자회사와 함께 제품의 연구 개발, 제조 및 판매에 참여합니다.",227.79,1.09,38.3,248.56,142.39,-8.4,0.71,26.4,252.42,10.8,Uptrend,4,238.99,-4.69,False,222.26,2.49,False,194.85,16.91,False,41.0,0
KEYS,KEYS,"Keysight Technologies, Inc.","키사이트테크놀로지스, Inc.",기술,"Keysight Technologies, Inc.는 전 세계적으로 전자 설계 및 테스트 솔루션을 제공합니다. 회사는 Commun을 통해 운영됩니다.",332.3,-2.45,60.7,346.96,143.94,-4.2,1.26,58.4,315.15,-5.2,Strong Uptrend,5,286.54,15.97,False,243.8,36.3,False,204.88,62.19,False,30.0,0
JPM,JPM,JPMorgan Chase & Co.,JPMorgan Chase & Co.,금융 서비스,"JPMorgan Chase & Co.는 미국, 기타 지역, 유럽에서 은행 및 금융 지주 회사로 운영됩니다.",311.45,-0.06,58.4,332.91,238.58,-6.4,0.47,14.9,340.45,9.3,Neutral,3,300.49,3.65,False,305.45,1.96,True,296.27,5.12,False,44.0,1
KDP,KDP,Keurig Dr Pepper Inc.,큐리그 닥터페퍼,음료,커피 캡슐·닥터페퍼 음료,28.79,2.27,64.6,34.3,24.87,-16.1,1.07,21.3,33.25,15.5,Downtrend,2,27.59,4.35,False,27.46,4.84,False,28.8,-0.03,True,52.0,1
JCI,JCI,Johnson Controls International plc,존슨 컨트롤 인터내셔널 plc,산업재,"Johnson Controls International plc는 자회사와 함께 엔지니어링, 제조, 시운전에 참여합니다.",141.59,-1.25,56.9,145.01,80.56,-2.4,0.9,47.5,144.1,1.8,Strong Uptrend,5,136.88,3.44,False,126.65,11.8,False,116.17,21.88,False,42.0,0
KEY,KEY,KeyCorp,키코프,금융 서비스,KeyCorp는 다양한 소매 및 상업 금지를 제공하는 KeyBank National Association의 지주 회사로 운영됩니다.,21.96,0.23,63.0,22.98,14.19,-4.4,0.47,13.5,24.92,13.5,Strong Uptrend,5,20.94,4.87,False,20.27,8.34,False,18.76,17.06,False,58.0,0
KMB,KMB,Kimberly-Clark Corporation,킴벌리클라크사,필수 소비재,Kimberly-Clark Corporation은 자회사와 함께 Unite에서 개인 위생 제품을 제조 및 판매합니다.,98.44,0.19,50.9,137.72,93.05,-28.5,1.37,20.3,114.86,16.7,Strong Downtrend,1,101.13,-2.66,False,100.75,-2.29,False,112.78,-12.72,False,42.0,0
KHC,KHC,Kraft Heinz Company,크래프트 하인즈,식품,케첩·마카로니치즈 등 포장 식품,22.47,2.51,50.7,27.61,21.21,-18.6,0.76,,23.97,6.7,Strong Downtrend,0,23.04,-2.47,False,23.39,-3.93,False,24.45,-8.1,False,21.0,0
KLAC,KLAC,KLA Corporation,KLA,반도체 장비,반도체 공정 검사·계측 장비,1808.97,-4.79,59.9,1935.0,671.22,-6.5,1.53,52.6,1709.28,-5.5,Strong Uptrend,5,1545.81,17.02,False,1417.05,27.66,False,1178.4,53.51,False,35.0,0
KIM,KIM,Kimco Realty Corporation,킴코 부동산 공사,부동산·리츠,"Kimco Realty Corporation은 부동산 투자 신탁이자 고품질, 야외, 성장 부동산의 선도적인 소유주이자 운영업체입니다.",23.8,-0.34,60.0,24.19,19.06,-1.6,0.62,29.0,25.08,5.4,Strong Uptrend,5,22.82,4.29,False,21.46,10.9,False,21.14,12.58,False,48.0,0
KMI,KMI,"Kinder Morgan, Inc.","킨더 모건, Inc.",에너지,"Kinder Morgan, Inc.는 주로 북미 지역에서 에너지 인프라 회사로 운영되고 있습니다. Natural을 통해 운영됩니다.",31.79,2.71,44.3,34.07,25.32,-6.7,0.77,21.3,35.24,10.9,Uptrend,4,32.52,-2.24,False,29.83,6.57,False,28.32,12.25,False,41.0,0
KKR,KKR,KKR & Co. Inc.,KKR&주식회사,금융 서비스,KKR & Co. Inc.는 직접 및 펀드 투자를 전문으로 하는 사모펀드 및 부동산 투자 회사입니다.,101.4,0.7,57.0,151.45,83.88,-33.0,0.52,43.3,122.61,20.9,Strong Downtrend,1,96.14,5.47,False,110.96,-8.62,False,121.78,-16.74,False,33.0,0
KR,KR,The Kroger Co.,크로거(주),필수 소비재,Kroger Co.는 미국에서 식품 및 의약품 소매업체로 운영되고 있습니다. 회사는 식품과 의약품을 결합한 사업을 운영하고 있습니다.,66.93,1.56,41.9,75.6,58.98,-11.5,0.94,43.5,75.45,12.7,Neutral,3,69.85,-4.18,False,66.53,0.6,True,67.19,-0.39,True,46.0,2
LHX,LHX,"L3Harris Technologies, Inc.","L3Harris Technologies, Inc.",산업재,"L3Harris Technologies, Inc.는 전 세계 정부 및 기업 고객에게 사명 크리티컬 솔루션을 제공합니다. 그것은 op",324.88,1.38,34.7,377.17,212.55,-13.9,1.15,38.1,392.16,20.7,Uptrend,4,351.42,-7.55,False,327.12,-0.68,True,296.74,9.48,False,48.0,1
LDOS,LDOS,"Leidos Holdings, Inc.","레이도스 홀딩스, Inc.",기술,"Leidos Holdings, Inc.는 자회사와 함께 정부 및 상업 고객을 위한 서비스와 솔루션을 제공합니다.",146.15,1.32,32.1,198.61,140.3,-26.4,1.06,13.1,199.21,36.3,Strong Downtrend,1,167.06,-12.52,False,178.13,-17.95,False,174.13,-16.07,False,41.0,0
LVS,LVS,Las Vegas Sands Corp.,라스베거스 샌즈 주식회사,경기 소비재,"Las Vegas Sands Corp.는 자회사와 함께 마카오와 싱에서 통합 리조트를 소유, 개발 및 운영합니다.",54.26,-0.39,47.4,69.13,35.31,-21.5,1.19,20.0,69.56,28.2,Downtrend,2,55.24,-1.77,True,59.45,-8.73,False,54.38,-0.22,True,64.0,2
LEN,LEN,Lennar Corporation,레나르 코퍼레이션,경기 소비재,Lennar Corporation은 자회사와 함께 UN에서 주로 Lennar 브랜드로 주택 건설업체로 운영되고 있습니다.,92.32,-1.0,48.8,140.42,84.43,-34.3,0.36,13.3,94.0,1.8,Strong Downtrend,0,100.22,-7.88,False,107.93,-14.46,False,113.14,-18.4,False,19.0,0
LRCX,LRCX,Lam Research Corp.,램 리서치,반도체 장비,반도체 식각·증착 장비,251.23,-3.18,51.5,272.41,70.38,-7.8,1.23,47.5,305.97,21.8,Strong Uptrend,5,234.67,7.06,False,207.12,21.3,False,157.99,59.02,False,57.0,0
LH,LH,Labcorp Holdings Inc.,랩코프 홀딩스 주식회사,헬스케어,Labcorp Holdings Inc.는 실험실 서비스를 제공합니다. Diagnostics Laboratories와 Bioph라는 두 부문을 통해 운영됩니다.,259.57,-1.47,39.9,289.43,227.16,-10.3,1.05,24.8,310.06,19.5,Neutral,3,272.52,-4.75,False,266.28,-2.52,False,265.01,-2.05,False,47.0,0
LIN,LIN,Linde plc,린데,산업용 가스,산소·질소·수소 등 산업 가스,510.29,-0.09,60.6,510.75,388.08,-0.1,1.41,34.9,525.49,3.0,Uptrend,4,489.95,4.15,False,456.25,11.84,False,459.07,11.16,False,36.0,0
LLY,LLY,Eli Lilly and Company,엘리 릴리 앤 컴퍼니,헬스케어,"Eli Lilly and Company는 미국에서 인체용 의약품을 발견, 개발, 제조 및 판매합니다.",874.0,0.66,37.3,1108.09,622.32,-21.1,0.86,38.1,1202.34,37.6,Downtrend,2,968.25,-9.73,False,1003.83,-12.93,False,883.47,-1.07,True,50.0,1
LII,LII,Lennox International Inc.,레녹스 인터내셔널 주식회사,산업재,"Lennox International Inc.는 자회사와 함께 난방용 제품을 설계, 제조 및 판매합니다.",495.52,-1.34,52.5,659.2,436.59,-24.8,1.05,21.7,546.12,10.2,Strong Downtrend,1,505.81,-2.03,False,499.89,-0.87,True,530.97,-6.68,False,40.0,1
LYV,LYV,"Live Nation Entertainment, Inc.","라이브 네이션 엔터테인먼트, Inc.",커뮤니케이션 서비스,"Live Nation Entertainment, Inc.는 전 세계적으로 라이브 엔터테인먼트 회사로 운영되고 있습니다. 회사는 콘서트를 통해 운영됩니다.",154.75,-1.11,47.5,174.06,125.61,-11.1,0.4,,183.22,18.4,Neutral,3,155.61,-0.55,True,147.97,4.58,False,150.7,2.69,False,55.0,1
L,L,Loews Corporation,로우스 코퍼레이션,금융 서비스,Loews Corporation은 자회사를 통해 미국에서 상업용 재산 및 상해 보험을 제공합니다.,112.37,1.08,61.1,112.42,85.74,-0.0,0.72,14.1,,,Strong Uptrend,5,109.1,3.0,False,106.79,5.23,False,100.43,11.89,False,52.0,0
LULU,LULU,Lululemon Athletica Inc.,룰루레몬,의류·스포츠웨어,프리미엄 요가·운동복 브랜드,142.39,-3.1,34.8,335.19,141.66,-57.5,0.96,10.7,182.08,27.9,Strong Downtrend,0,166.13,-14.29,False,178.11,-20.06,False,197.3,-27.83,False,25.0,0
LYB,LYB,LyondellBasell Industries N.V.,LyondellBasell Industries N.V.,원자재,"LyondellBasell Industries N.V.는 미국, 독일, 중국, 반, 일본에서 화학회사로 활동하고 있습니다.",71.48,0.65,49.3,82.38,40.7,-13.2,0.34,,75.82,6.1,Strong Uptrend,5,66.95,6.77,False,55.94,27.78,False,53.92,32.57,False,51.0,0
LITE,LITE,Lumentum Holdings Inc.,루멘텀 홀딩스 주식회사,기술,"Lumentum Holdings Inc.는 미주, 아시아 태평양, 유럽 등에서 광학 및 광자 제품을 제조 및 판매합니다.",791.37,-7.95,48.2,897.3,59.04,-11.8,0.93,230.0,832.04,5.1,Strong Uptrend,5,708.15,11.75,False,516.65,53.17,False,319.8,147.46,False,46.0,0
LOW,LOW,"Lowe's Companies, Inc.","로우즈 컴퍼니즈, Inc.",경기 소비재,"Lowe's Companies, Inc.는 자회사와 함께 미국에서 주택 개조 소매업체로 운영되고 있으며,",240.32,-0.92,46.1,286.02,206.76,-16.0,0.69,20.3,285.58,18.8,Neutral,3,252.23,-4.72,False,249.32,-3.61,False,242.26,-0.8,True,58.0,1
LMT,LMT,Lockheed Martin Corporation,록히드 마틴사,산업재,"항공우주 및 방위 회사인 Lockheed Martin Corporation은 연구, 설계, 개발, 제조에 종사합니다.",512.29,-0.21,19.0,676.7,402.57,-24.3,0.99,24.8,641.35,25.2,Uptrend,4,623.26,-17.8,False,559.81,-8.49,False,509.27,0.59,True,59.0,1
MTB,MTB,M&T Bank Corporation,M&T은행주식회사,금융 서비스,M&T Bank Corporation은 Manufacturer and Traders Trust Company 및 Wilmington Trust의 은행 지주 회사로 운영됩니다.,217.52,-0.18,54.3,236.36,163.78,-8.0,0.68,12.2,233.76,7.5,Strong Uptrend,5,215.94,0.73,True,207.5,4.83,False,197.28,10.26,False,56.0,1
MPC,MPC,Marathon Petroleum Corporation,마라톤 석유 공사,에너지,Marathon Petroleum Corporation은 자회사와 함께 세계의 통합 다운스트림 에너지 회사로 운영됩니다.,232.59,2.37,56.4,251.91,134.52,-7.7,0.87,17.6,249.29,7.2,Strong Uptrend,5,218.85,6.28,False,199.72,16.46,False,186.34,24.82,False,52.0,0
MAR,MAR,Marriott International,매리어트 인터내셔널,호텔·숙박,글로벌 호텔 체인,358.33,-0.65,54.3,378.72,234.71,-5.4,0.86,37.6,371.88,3.8,Strong Uptrend,5,340.97,5.09,False,322.61,11.07,False,293.99,21.89,False,42.0,0
MRSH,MRSH,"Marsh & McLennan Companies, Inc.","마쉬 앤 맥레넌 컴퍼니즈, Inc.",금융 서비스,"전문 서비스 회사인 Marsh & McLennan Companies, Inc.는 다음과 같은 자문 서비스와 보험 솔루션을 제공합니다.",170.82,0.39,45.5,230.45,168.15,-25.9,0.45,21.4,203.1,18.9,Strong Downtrend,0,176.02,-2.95,False,178.66,-4.39,False,191.83,-10.95,False,36.0,0
MLM,MLM,"Martin Marietta Materials, Inc.","마틴 마리에타 머티리얼즈, Inc.",원자재,"천연자원 기반 건축자재 기업인 마틴 마리에타 머티리얼즈(Martin Marietta Materials, Inc.)는 골재 및 중량물을 공급하고 있습니다.",614.04,0.7,50.5,707.24,500.22,-13.2,1.24,37.6,690.96,12.5,Downtrend,2,627.75,-2.18,False,627.45,-2.14,False,607.75,1.03,True,43.0,1
MAS,MAS,Masco Corporation,마스코 주식회사,산업재,"Masco Corporation은 북미, 유럽 및 국제적으로 주택 개량 및 건축 제품을 제공합니다. 컴",74.34,0.13,72.1,77.49,58.6,-4.1,0.87,18.4,81.05,9.0,Downtrend,2,66.97,11.0,False,65.69,13.17,False,66.48,11.82,False,4.0,0
MKC,MKC,"McCormick & Company, Incorporated",맥코믹 앤 컴퍼니(McCormick & Company),필수 소비재,"McCormick & Company, Incorporated는 허브, 향신료, 조미료 믹스, 조미료 및 식품을 제조, 판매 및 유통합니다.",51.14,1.47,41.0,75.37,47.95,-32.1,0.46,8.4,62.69,22.6,Strong Downtrend,0,58.97,-13.28,False,62.05,-17.58,False,65.38,-21.78,False,30.0,0
MA,MA,Mastercard Incorporated,마스터카드 법인,금융 서비스,기술 회사인 Mastercard Incorporated는 거래 처리 및 기타 결제 관련 제품과 서비스를 제공합니다.,507.62,0.23,50.0,596.25,483.41,-14.9,0.89,30.7,652.69,28.6,Strong Downtrend,0,512.73,-1.0,True,531.78,-4.54,False,550.46,-7.78,False,45.0,1
MCK,MCK,McKesson Corporation,맥케슨 코퍼레이션,헬스케어,McKesson Corporation은 미국 및 국제적으로 의료 서비스를 제공합니다. 4세그먼트를 통해 운영됩니다.,835.0,0.81,35.9,995.69,657.06,-16.1,0.65,24.1,990.87,18.7,Uptrend,4,902.83,-7.51,False,867.35,-3.73,False,794.48,5.1,False,53.0,0
MDT,MDT,Medtronic plc,메드트로닉 PLC,헬스케어,"Medtronic plc는 의료 시스템, 의사, 진료소에 장치 기반 의료 치료법을 개발, 제조 및 판매합니다.",81.9,-1.23,32.6,103.73,78.19,-21.0,0.77,22.9,108.0,31.9,Strong Downtrend,1,90.94,-9.94,False,94.21,-13.07,False,91.47,-10.46,False,37.0,0
MCD,MCD,McDonald's Corporation,맥도날드 주식회사,경기 소비재,"McDonald's Corporation은 미국과 미국에서 McDonald's 브랜드로 레스토랑을 소유, 운영 및 프랜차이즈하고 있습니다.",292.39,0.75,33.5,339.17,280.68,-13.8,1.21,24.4,345.0,18.0,Neutral,3,316.89,-7.73,False,311.54,-6.15,False,305.41,-4.26,False,41.0,0
