symbol,display_symbol,name_en,name_local,sector,description,price,change_pct,rsi,high_52w,low_52w,from_high_pct,volume_ratio,trailing_pe,target_price,upside_pct,trend,trend_score,ma_60,diff_60,near_60,ma_120,diff_120,near_120,ma_240,diff_240,near_240,composite_score,near_count
FITB,FITB,Fifth Third Bancorp,Fifth Third Bancorp,금융 서비스,"Fifth Third Bancorp operates as the bank holding company for Fifth Third Bank, National Association that provides a rang",50.03,0.75,57.4,54.59,34.06,-8.4,0.12,16.8,57.3,14.5,Strong Uptrend,5,48.93,2.25,False,47.31,5.75,False,44.23,13.11,False,58.0,0
FISV,FISV,"Fiserv, Inc.","Fiserv, Inc.",Unknown,No description,61.54,1.15,56.6,191.0,53.9,-67.8,0.14,9.7,73.68,19.7,Strong Downtrend,1,59.58,3.29,False,62.61,-1.71,True,104.18,-40.93,False,43.0,1
FSLR,FSLR,"First Solar, Inc.","First Solar, Inc.",기술,"First Solar, Inc., a solar technology company, provides photovoltaic (PV) solar energy solutions in the United States, F",193.76,0.0,47.6,284.59,125.82,-31.9,0.26,13.6,246.03,27.0,Strong Downtrend,1,205.7,-5.8,False,231.39,-16.26,False,211.59,-8.43,False,48.0,0
FE,FE,FirstEnergy Corp.,FirstEnergy Corp.,유틸리티,"FirstEnergy Corp., together with its subsidiaries, engages in the generation, distribution, and transmission of electric",49.81,0.81,47.7,51.91,38.56,-4.0,0.25,28.3,53.29,7.0,Strong Uptrend,5,49.8,0.02,True,47.53,4.8,False,44.74,11.33,False,52.0,1
F,F,Ford Motor Company,Ford Motor Company,경기 소비재,"Ford Motor Company develops, delivers, and services Ford trucks, sport utility vehicles, commercial vans and cars, and L",12.51,1.05,53.4,14.43,9.52,-13.3,0.27,,13.85,10.7,Downtrend,2,12.69,-1.42,True,12.96,-3.47,False,12.02,4.08,False,43.0,1
FOXA,FOXA,Fox Corporation,Fox Corporation,커뮤니케이션 서비스,"Fox Corporation operates as a news, sports, and entertainment company in the United States. It operates in four segments",63.89,1.65,58.3,75.74,48.76,-15.6,0.22,15.3,71.0,11.1,Neutral,3,60.3,5.95,False,64.92,-1.59,True,61.01,4.72,False,56.0,1
FTV,FTV,Fortive Corporation,Fortive Corporation,기술,"Fortive Corporation designs, develops, manufactures, and markets products, software, and services in the United States, ",62.07,1.6,69.9,62.07,46.39,0.0,0.35,39.0,62.27,0.3,Strong Uptrend,5,57.54,7.87,False,55.56,11.72,False,52.96,17.2,False,22.0,0
FOX,FOX,Fox Corporation,Fox Corporation,커뮤니케이션 서비스,"Fox Corporation operates as a news, sports, and entertainment company in the United States. It operates in four segments",57.27,1.96,57.6,67.4,45.32,-15.0,0.1,13.7,,,Neutral,3,54.54,5.01,False,58.37,-1.88,True,55.17,3.81,False,50.0,1
BEN,BEN,"Franklin Resources, Inc.","Franklin Resources, Inc.",금융 서비스,"Franklin Resources, Inc. is a publicly owned asset investment manager. Through its subsidiaries, the firm provides its s",27.18,0.22,63.4,27.75,17.71,-2.1,0.35,25.2,26.68,-1.8,Strong Uptrend,5,25.62,6.09,False,24.41,11.35,False,23.56,15.37,False,38.0,0
FCX,FCX,Freeport-McMoRan Inc.,Freeport-McMoRan Inc.,원자재,"Freeport-McMoRan Inc. engages in the mining of mineral properties in North America, South America, and Indonesia. The co",60.71,-0.56,43.6,70.36,35.05,-13.7,0.25,32.1,68.42,12.7,Uptrend,4,62.31,-2.57,False,55.57,9.25,False,48.69,24.69,False,44.0,0
GRMN,GRMN,Garmin Ltd.,Garmin Ltd.,기술,"Garmin Ltd. designs, develops, manufactures, markets, and distributes a diverse range of GPS-enabled products and naviga",258.79,-0.23,57.7,267.52,183.76,-3.3,0.24,30.1,262.43,1.4,Uptrend,4,238.43,8.54,False,220.11,17.57,False,222.05,16.55,False,36.0,0
IT,IT,"Gartner, Inc.","Gartner, Inc.",기술,"Gartner, Inc. provides business and technology insights for decisions and performance on an organization's mission-criti",151.22,0.45,45.5,449.52,143.72,-66.4,0.16,15.7,183.69,21.5,Strong Downtrend,0,158.34,-4.5,False,197.28,-23.35,False,258.46,-41.49,False,30.0,0
GEV,GEV,GE Vernova Inc.,GE Vernova Inc.,산업재,"GE Vernova Inc., an energy company, engages in the provision of various products and services that generate, transfer, o",1107.65,-3.61,70.6,1149.53,369.25,-3.6,0.51,32.3,1159.13,4.6,Strong Uptrend,5,880.91,25.74,False,755.46,46.62,False,661.95,67.33,False,12.0,0
GEN,GEN,Gen Digital Inc.,Gen Digital Inc.,기술,"Gen Digital Inc. engages in the provision of cyber safety solutions for individuals, families, and small businesses. It ",19.28,1.26,45.6,31.71,17.89,-39.2,0.15,19.9,29.71,54.1,Strong Downtrend,0,21.1,-8.63,False,23.74,-18.79,False,26.23,-26.5,False,42.0,0
GE,GE,GE Aerospace,GE Aerospace,산업재,"General Electric Company, doing business as GE Aerospace, designs and produces commercial and defense aircraft engines, ",281.43,-1.11,41.1,345.24,197.39,-18.5,0.24,35.0,350.95,24.7,Downtrend,2,309.17,-8.97,False,306.43,-8.16,False,287.82,-2.22,False,38.0,0
GNRC,GNRC,Generac Holdings Inc.,Generac Holdings Inc.,산업재,"Generac Holdings Inc. designs, manufactures, and distributes energy technology products and solutions worldwide. The com",215.6,-2.41,56.4,236.58,112.67,-8.9,0.32,79.8,247.4,14.7,Strong Uptrend,5,206.86,4.23,False,180.41,19.51,False,171.83,25.47,False,46.0,0
GM,GM,General Motors Company,General Motors Company,경기 소비재,"General Motors Company designs, builds, and sells trucks, crossovers, cars, and automobile parts worldwide. It operates ",78.04,-0.01,52.6,86.18,44.6,-9.4,0.35,23.9,94.24,20.8,Uptrend,4,77.89,0.19,True,77.56,0.62,True,66.15,17.97,False,62.0,2
GD,GD,General Dynamics Corporation,General Dynamics Corporation,산업재,General Dynamics Corporation operates as an aerospace and defense company worldwide. It operates through four segments: ,315.36,0.69,28.9,365.68,264.59,-13.8,0.29,20.4,393.07,24.6,Downtrend,2,346.28,-8.93,False,345.16,-8.63,False,325.57,-3.14,False,35.0,0
GIS,GIS,"General Mills, Inc.","General Mills, Inc.",필수 소비재,"General Mills, Inc. manufactures and markets branded consumer foods in the United States and internationally. The compan",34.81,-0.46,34.2,53.69,34.49,-35.2,0.18,8.5,40.58,16.6,Strong Downtrend,0,40.23,-13.47,False,42.54,-18.17,False,45.54,-23.56,False,24.0,0
GPC,GPC,Genuine Parts Company,Genuine Parts Company,경기 소비재,Genuine Parts Company distributes automotive and industrial replacement parts. The company operates in three segments: N,106.23,-2.31,42.6,147.91,96.38,-28.2,0.14,247.0,132.43,24.7,Strong Downtrend,0,116.08,-8.49,False,121.73,-12.73,False,124.98,-15.0,False,21.0,0
GDDY,GDDY,GoDaddy Inc.,GoDaddy Inc.,기술,GoDaddy Inc. engages in the design and development of cloud-based products in the United States and internationally. It ,86.35,0.36,53.4,192.36,79.12,-55.1,0.15,13.9,117.67,36.3,Strong Downtrend,0,87.0,-0.75,True,104.51,-17.38,False,130.88,-34.02,False,42.0,1
GPN,GPN,Global Payments Inc.,Global Payments Inc.,산업재,"Global Payments Inc. provides payment technology and software solutions for card, check, and digital-based payments in t",68.89,1.67,48.5,89.18,62.7,-22.8,0.1,15.6,95.96,39.3,Strong Downtrend,0,71.33,-3.42,False,74.04,-6.96,False,77.98,-11.66,False,48.0,0
GL,GL,Globe Life Inc.,Globe Life Inc.,금융 서비스,"Globe Life Inc., through its subsidiaries, provides various life and supplemental health insurance products to lower mid",152.66,0.07,68.1,153.97,116.72,-0.9,0.14,10.6,171.73,12.5,Strong Uptrend,5,143.57,6.33,False,139.89,9.13,False,135.31,12.82,False,38.0,0
GS,GS,"The Goldman Sachs Group, Inc.","The Goldman Sachs Group, Inc.",금융 서비스,"The Goldman Sachs Group, Inc., a financial institution, provides a range of financial services for corporations, financi",929.91,0.32,62.4,970.75,533.8,-4.2,0.14,17.0,935.1,0.6,Uptrend,4,878.51,5.85,False,871.98,6.64,False,788.85,17.88,False,43.0,0
HIG,HIG,"The Hartford Insurance Group, Inc.","The Hartford Insurance Group, Inc.",금융 서비스,"The Hartford Insurance Group, Inc., together with its subsidiaries, provides insurance and financial services to individ",137.03,1.92,49.2,142.92,116.8,-4.1,0.27,9.6,150.15,9.6,Uptrend,4,137.89,-0.62,True,135.49,1.14,True,131.01,4.6,False,57.0,2
HAL,HAL,Halliburton Company,Halliburton Company,에너지,"Halliburton Company provides products and services to the energy industry worldwide. It operates in two segments, Comple",40.4,0.1,64.2,40.42,18.84,-0.0,0.2,22.3,41.32,2.3,Strong Uptrend,5,36.29,11.33,False,32.57,24.04,False,27.23,48.37,False,45.0,0
HCA,HCA,"HCA Healthcare, Inc.","HCA Healthcare, Inc.",헬스케어,"HCA Healthcare, Inc., through its subsidiaries, provides health care services in the United States. The company owns, ma",443.93,2.65,32.4,544.32,325.73,-18.4,0.44,15.3,535.0,20.5,Uptrend,4,504.67,-12.04,False,491.31,-9.64,False,441.84,0.47,True,55.0,1
HAS,HAS,"Hasbro, Inc.","Hasbro, Inc.",경기 소비재,"Hasbro, Inc. operates as a toy and game company in the United States, Europe, Canada, Mexico, Latin America, Australia, ",95.07,-0.01,53.7,105.21,58.61,-9.6,0.11,,114.33,20.3,Strong Uptrend,5,94.99,0.08,True,88.36,7.59,False,80.65,17.88,False,61.0,1
HSIC,HSIC,"Henry Schein, Inc.","Henry Schein, Inc.",헬스케어,"Henry Schein, Inc. provides health care products and services to office-based dental and medical practitioners worldwide",77.56,0.03,55.0,83.35,62.03,-6.9,0.2,23.7,90.21,16.3,Uptrend,4,76.98,0.75,True,76.02,2.03,False,72.43,7.08,False,58.0,1
DOC,DOC,"Healthpeak Properties, Inc.","Healthpeak Properties, Inc.",부동산·리츠,"Healthpeak Properties, Inc. is a Standard & Poor's 500 company that owns, operates, and develops high-quality real estat",16.52,0.55,46.0,18.58,15.41,-11.1,0.13,165.2,19.64,18.9,Strong Downtrend,1,16.82,-1.78,True,16.76,-1.43,True,16.87,-2.07,False,42.0,2
HSY,HSY,The Hershey Company,The Hershey Company,필수 소비재,"The Hershey Company, together with its subsidiaries, engages in the manufacture and sale of confectionery products and p",190.66,-0.43,33.5,236.28,148.02,-19.3,0.24,43.8,224.61,17.8,Uptrend,4,213.11,-10.53,False,197.85,-3.63,False,186.13,2.43,False,44.0,0
HPE,HPE,Hewlett Packard Enterprise Company,Hewlett Packard Enterprise Company,기술,"Hewlett Packard Enterprise Company, together with its subsidiaries, develops intelligent solutions in the United States,",28.5,1.21,71.4,28.76,15.82,-0.9,0.15,,26.43,-7.3,Strong Uptrend,5,23.27,22.48,False,22.93,24.29,False,21.97,29.72,False,5.0,0
HRL,HRL,Hormel Foods Corporation,Hormel Foods Corporation,필수 소비재,"Hormel Foods Corporation develops, processes, and distributes various meat, nuts, and other food products to foodservice",21.72,0.79,50.1,30.04,20.48,-27.7,0.16,24.4,26.75,23.2,Strong Downtrend,1,22.86,-4.99,False,22.85,-4.95,False,24.69,-12.03,False,42.0,0
HLT,HLT,Hilton Worldwide Holdings Inc.,Hilton Worldwide Holdings Inc.,경기 소비재,"Hilton Worldwide Holdings Inc., a hospitality company, engages in managing, franchising, and leasing hotels and resorts.",334.26,-0.41,62.4,342.89,219.14,-2.5,0.23,54.7,340.75,1.9,Strong Uptrend,5,311.96,7.15,False,297.85,12.22,False,280.59,19.13,False,37.0,0
HD,HD,"The Home Depot, Inc.","The Home Depot, Inc.",경기 소비재,"The Home Depot, Inc. operates as a home improvement retailer in the United States and internationally. It sells various ",333.92,-0.59,45.1,417.91,318.77,-20.1,0.2,23.4,408.21,22.2,Strong Downtrend,0,352.86,-5.37,False,354.88,-5.91,False,366.29,-8.84,False,36.0,0
HON,HON,Honeywell International Inc.,Honeywell International Inc.,산업재,"Honeywell International Inc. engages in the aerospace technologies, industrial automation, building automation, and ener",211.52,-0.77,30.4,248.04,183.77,-14.7,0.2,33.7,248.1,17.3,Uptrend,4,232.63,-9.07,False,215.98,-2.07,False,210.27,0.59,True,48.0,1
HST,HST,"Host Hotels & Resorts, Inc.","Host Hotels & Resorts, Inc.",부동산·리츠,"Host Hotels & Resorts, Inc., herein referred to as we, Host Inc., or the Company, is a self-managed and self-administere",21.0,0.48,63.1,21.29,13.15,-1.4,0.21,19.1,22.05,5.0,Strong Uptrend,5,19.53,7.53,False,18.53,13.33,False,17.06,23.09,False,52.0,0
HWM,HWM,Howmet Aerospace Inc.,Howmet Aerospace Inc.,산업재,Howmet Aerospace Inc. provides advanced engineered solutions for the aerospace and transportation industries in the Unit,240.82,-0.67,46.6,265.11,135.43,-9.2,0.17,64.9,280.65,16.5,Uptrend,4,242.43,-0.66,True,224.35,7.34,False,202.75,18.78,False,50.0,1
HPQ,HPQ,HP Inc.,HP Inc.,기술,"HP Inc. provides personal computing, printing, 3D printing, hybrid work, gaming, and other related technologies in the U",19.66,-0.66,52.4,28.26,17.91,-30.4,0.11,7.4,19.43,-1.2,Strong Downtrend,1,18.96,3.69,False,20.83,-5.62,False,23.24,-15.4,False,21.0,0
HUBB,HUBB,Hubbell Incorporated,Hubbell Incorporated,산업재,"Hubbell Incorporated, together with its subsidiaries, manufactures and sells electrical and utility solutions in the Uni",548.66,-0.8,62.0,557.85,338.92,-1.6,0.4,33.2,535.77,-2.3,Strong Uptrend,5,506.91,8.24,False,479.26,14.48,False,448.08,22.45,False,35.0,0
HBAN,HBAN,Huntington Bancshares Incorporated,Huntington Bancshares Incorporated,금융 서비스,Huntington Bancshares Incorporated operates as the bank holding company for The Huntington National Bank that provides c,16.49,0.55,52.1,19.08,13.87,-13.6,0.17,12.7,19.64,19.1,Downtrend,2,16.58,-0.54,True,16.66,-1.02,True,16.4,0.55,True,64.0,3
HUM,HUM,Humana Inc.,Humana Inc.,헬스케어,"Humana Inc. provides medical and specialty insurance products in the United States. It operates in two segments, Insuran",219.49,1.98,73.8,308.29,162.84,-28.8,0.13,22.3,210.46,-4.1,Strong Downtrend,1,185.3,18.45,False,218.98,0.23,True,237.39,-7.54,False,-6.0,1
IBM,IBM,International Business Machines Corporation,International Business Machines Corporation,기술,"International Business Machines Corporation, together with its subsidiaries, provides integrated solutions and services ",229.01,-1.28,37.2,313.19,223.35,-26.9,0.38,20.3,284.18,24.1,Strong Downtrend,1,252.94,-9.46,False,276.95,-17.31,False,271.7,-15.71,False,35.0,0
HII,HII,"Huntington Ingalls Industries, Inc.","Huntington Ingalls Industries, Inc.",산업재,"Huntington Ingalls Industries, Inc. designs, builds, overhauls, and repairs military ships in the United States. It oper",362.3,0.84,33.3,453.73,219.02,-20.2,0.21,23.6,407.09,12.4,Neutral,3,408.07,-11.22,False,376.66,-3.81,False,317.38,14.15,False,35.0,0
INCY,INCY,Incyte Corporation,Incyte Corporation,헬스케어,"Incyte Corporation, a biopharmaceutical company, engages in the discovery, development, and commercialization of therape",96.86,2.33,53.4,110.57,58.98,-12.4,0.39,15.1,107.36,10.8,Downtrend,2,97.2,-0.35,True,99.85,-2.99,False,88.61,9.31,False,50.0,1
IEX,IEX,IDEX Corporation,IDEX Corporation,산업재,"IDEX Corporation, together with its subsidiaries, provides applied solutions in the United States, North America, Europe",206.12,0.67,60.1,214.58,156.29,-3.9,0.21,32.2,222.71,8.0,Strong Uptrend,5,200.53,2.79,False,189.39,8.83,False,179.84,14.61,False,45.0,0
ITW,ITW,Illinois Tool Works Inc.,Illinois Tool Works Inc.,산업재,"Illinois Tool Works Inc. provides industrial products and equipment in North America, Europe, the Middle East, Africa, t",269.61,0.12,51.3,297.72,233.34,-9.4,0.14,25.7,275.88,2.3,Uptrend,4,274.51,-1.78,True,261.39,3.14,False,255.58,5.49,False,43.0,1
PODD,PODD,Insulet Corporation,Insulet Corporation,헬스케어,"Insulet Corporation develops, manufactures, and sells insulin delivery systems for people with insulin-dependent diabete",190.68,0.59,28.5,352.82,189.56,-46.0,0.11,54.6,326.35,71.2,Strong Downtrend,0,226.46,-15.8,False,263.5,-27.64,False,289.03,-34.03,False,13.0,0
INTC,INTC,Intel Corporation,Intel Corporation,기술,"Intel Corporation designs, develops, manufactures, markets, sells, and services computing and related end products and s",84.28,2.11,83.0,84.28,19.31,0.0,0.72,,74.15,-12.0,Strong Uptrend,5,51.22,64.55,False,45.73,84.3,False,35.85,135.09,False,5.0,0
IR,IR,Ingersoll Rand Inc.,Ingersoll Rand Inc.,산업재,"Ingersoll Rand Inc. provides various mission-critical air, fluid, clean energy, and medical technologies services and so",84.46,0.78,50.1,98.74,73.54,-14.5,0.2,58.2,98.93,17.1,Neutral,3,87.83,-3.84,False,84.36,0.12,True,82.96,1.81,True,54.0,2
IBKR,IBKR,"Interactive Brokers Group, Inc.","Interactive Brokers Group, Inc.",금융 서비스,"Interactive Brokers Group, Inc. operates as an automated electronic broker in the United States and internationally. The",77.06,0.57,57.8,81.71,42.1,-5.7,0.26,33.2,85.7,11.2,Strong Uptrend,5,71.9,7.18,False,69.94,10.18,False,65.42,17.79,False,51.0,0
ICE,ICE,"Intercontinental Exchange, Inc.","Intercontinental Exchange, Inc.",금융 서비스,"Intercontinental Exchange, Inc., together with its subsidiaries, provides technology and data to financial institutions,",158.45,0.0,45.6,186.76,144.69,-15.2,0.15,27.5,198.8,25.5,Downtrend,2,160.45,-1.25,True,160.11,-1.04,True,166.48,-4.82,False,64.0,2
IFF,IFF,International Flavors & Fragrances Inc.,International Flavors & Fragrances Inc.,원자재,"International Flavors & Fragrances Inc., together with its subsidiaries, manufactures and markets food, beverage, health",71.44,0.42,47.5,82.51,58.84,-13.4,0.11,,88.41,23.8,Uptrend,4,73.78,-3.17,False,70.22,1.74,True,69.27,3.13,False,61.0,1
IP,IP,International Paper Company,International Paper Company,경기 소비재,"International Paper Company produces and sells renewable fiber-based packaging in North America, Latin America, Europe, ",32.21,-1.35,30.5,53.93,32.21,-40.3,0.27,,42.7,32.6,Strong Downtrend,1,39.48,-18.41,False,39.23,-17.89,False,42.94,-24.99,False,24.0,0
IVZ,IVZ,Invesco Ltd.,Invesco Ltd.,금융 서비스,"Invesco Ltd. is a publicly owned investment manager. The firm provides its services to retail clients, institutional cli",25.45,-0.24,58.4,29.2,13.37,-12.8,0.2,,27.0,6.1,Neutral,3,24.93,2.09,False,25.37,0.32,True,22.3,14.13,False,43.0,1
INVH,INVH,Invitation Homes Inc.,Invitation Homes Inc.,부동산·리츠,"Invitation Homes is a leading owner and operator of single-family homes for lease, offering residents high quality homes",27.42,1.07,65.4,34.01,24.1,-19.4,0.14,28.6,30.86,12.5,Strong Downtrend,1,25.79,6.32,False,26.35,4.06,False,28.22,-2.83,False,16.0,0
IQV,IQV,IQVIA Holdings Inc.,IQVIA Holdings Inc.,헬스케어,"IQVIA Holdings Inc. provides clinical research services, commercial insights, and healthcare intelligence to the life sc",164.44,1.33,42.1,244.29,137.0,-32.7,0.11,21.0,231.6,40.8,Strong Downtrend,1,174.12,-5.56,False,200.76,-18.09,False,189.47,-13.21,False,37.0,0
IRM,IRM,Iron Mountain Incorporated,Iron Mountain Incorporated,부동산·리츠,"Iron Mountain Incorporated is a global leader in information management services, and is trusted by more than 240,000 cu",112.98,-2.63,55.3,120.53,78.22,-6.3,0.19,230.6,122.73,8.6,Strong Uptrend,5,105.6,6.99,False,96.51,17.07,False,96.47,17.11,False,40.0,0
JBHT,JBHT,"J.B. Hunt Transport Services, Inc.","J.B. Hunt Transport Services, Inc.",산업재,"J.B. Hunt Transport Services, Inc. provides surface transportation, delivery, and logistic services in the United States",248.23,-0.14,67.2,253.71,128.32,-2.2,0.14,38.5,232.57,-6.3,Strong Uptrend,5,221.72,11.96,False,205.22,20.96,False,174.76,42.04,False,15.0,0
JBL,JBL,Jabil Inc.,Jabil Inc.,기술,"Jabil Inc. provides engineering, manufacturing, and supply chain solutions worldwide. It operates in three segments: Reg",335.58,-1.78,72.6,341.65,146.14,-1.8,0.2,45.3,302.78,-9.8,Strong Uptrend,5,272.59,23.11,False,247.96,35.34,False,226.87,47.92,False,5.0,0
J,J,Jacobs Solutions Inc.,Jacobs Solutions Inc.,산업재,"Jacobs Solutions Inc. engages in the infrastructure and advanced facilities, and consulting businesses in the United Sta",127.1,0.39,46.6,163.62,116.97,-22.3,0.13,33.5,155.87,22.6,Strong Downtrend,0,132.59,-4.14,False,136.02,-6.56,False,138.47,-8.21,False,33.0,0
JNJ,JNJ,Johnson & Johnson,Johnson & Johnson,헬스케어,"Johnson & Johnson, together with its subsidiaries, engages in the research and development, manufacture, and sale of a r",226.06,-0.63,33.8,248.56,142.39,-9.1,0.22,26.2,252.42,11.7,Uptrend,4,238.97,-5.4,False,221.91,1.87,True,194.51,16.22,False,39.0,1
JKHY,JKHY,"Jack Henry & Associates, Inc.","Jack Henry & Associates, Inc.",기술,"Jack Henry & Associates, Inc. operates as a financial technology company that connects people and financial institutions",152.87,1.14,43.3,191.9,145.25,-20.3,0.15,21.9,199.36,30.4,Downtrend,2,161.29,-5.22,False,169.38,-9.75,False,167.56,-8.77,False,49.0,0
JCI,JCI,Johnson Controls International plc,Johnson Controls International plc,산업재,"Johnson Controls International plc, together with its subsidiaries, engages in engineering, manufacturing, commissioning",143.76,1.3,61.9,145.01,80.53,-0.9,0.29,48.2,144.1,0.2,Strong Uptrend,5,136.51,5.31,False,126.41,13.73,False,115.98,23.95,False,42.0,0
JPM,JPM,JPMorgan Chase & Co.,JPMorgan Chase & Co.,금융 서비스,"JPMorgan Chase & Co. operates as a bank and financial holding company in the United States, rest of North America, Europ",311.06,0.9,58.2,332.91,238.58,-6.6,0.22,14.9,340.45,9.4,Neutral,3,300.36,3.56,False,305.41,1.85,True,296.04,5.07,False,44.0,1
KEYS,KEYS,"Keysight Technologies, Inc.","Keysight Technologies, Inc.",기술,"Keysight Technologies, Inc. provides electronic design and test solutions worldwide. The company operates through Commun",336.79,-2.93,64.8,346.96,143.94,-2.9,0.45,59.2,315.15,-6.4,Strong Uptrend,5,284.55,18.36,False,242.55,38.85,False,204.17,64.96,False,30.0,0
KVUE,KVUE,Kenvue Inc.,Kenvue Inc.,필수 소비재,"Kenvue Inc. operates as a consumer health company in the United States, rest of North America, Europe, the Middle East, ",17.49,0.0,50.3,23.43,13.78,-25.4,0.08,23.0,19.58,11.9,Neutral,3,17.83,-1.91,True,17.3,1.1,True,18.37,-4.79,False,56.0,2
KEY,KEY,KeyCorp,KeyCorp,금융 서비스,KeyCorp operates as the holding company for KeyBank National Association that provides various retail and commercial ban,21.95,1.48,62.9,22.98,14.08,-4.5,0.11,13.5,24.92,13.5,Strong Uptrend,5,20.93,4.87,False,20.23,8.5,False,18.74,17.13,False,58.0,0
KMB,KMB,Kimberly-Clark Corporation,Kimberly-Clark Corporation,필수 소비재,"Kimberly-Clark Corporation, together with its subsidiaries, manufactures and markets personal care products in the Unite",97.99,0.14,49.2,137.72,93.05,-28.8,0.14,20.2,114.86,17.2,Strong Downtrend,1,101.13,-3.1,False,100.75,-2.74,False,112.91,-13.21,False,42.0,0
KIM,KIM,Kimco Realty Corporation,Kimco Realty Corporation,부동산·리츠,"Kimco Realty Corporation is a real estate investment trust and leading owner and operator of high-quality, open-air, gro",23.76,0.3,60.2,24.19,19.06,-1.8,0.31,29.0,25.08,5.6,Strong Uptrend,5,22.77,4.35,False,21.43,10.87,False,21.13,12.45,False,48.0,0
KMI,KMI,"Kinder Morgan, Inc.","Kinder Morgan, Inc.",에너지,"Kinder Morgan, Inc. operates as an energy infrastructure company primarily in North America. It operates through Natural",31.28,-1.45,33.9,34.07,25.32,-8.2,0.16,21.0,35.24,12.7,Uptrend,4,32.5,-3.75,False,29.78,5.04,False,28.3,10.53,False,35.0,0
KKR,KKR,KKR & Co. Inc.,KKR & Co. Inc.,금융 서비스,KKR & Co. Inc. is a private equity and real estate investment firm specializing in direct and fund of fund investments. ,101.61,-0.22,57.8,151.45,83.88,-32.9,0.11,43.4,122.61,20.7,Strong Downtrend,1,96.37,5.44,False,111.1,-8.54,False,121.89,-16.64,False,33.0,0
KR,KR,The Kroger Co.,The Kroger Co.,필수 소비재,The Kroger Co. operates as a food and drug retailer in the United States. The company operates combination food and drug,66.78,-0.67,39.9,75.6,58.98,-11.7,0.21,43.4,75.45,13.0,Neutral,3,69.79,-4.31,False,66.5,0.42,True,67.19,-0.61,True,46.0,2
LHX,LHX,"L3Harris Technologies, Inc.","L3Harris Technologies, Inc.",산업재,"L3Harris Technologies, Inc. provides mission-critical solutions for government and commercial customers worldwide. It op",322.49,1.57,32.2,377.17,212.44,-14.5,0.22,37.8,392.16,21.6,Uptrend,4,351.73,-8.31,False,326.81,-1.32,True,296.29,8.84,False,48.0,1
LDOS,LDOS,"Leidos Holdings, Inc.","Leidos Holdings, Inc.",기술,"Leidos Holdings, Inc., together with its subsidiaries, provides services and solutions for government and commercial cus",146.66,0.41,30.7,198.61,140.3,-26.2,0.12,13.2,199.21,35.8,Strong Downtrend,1,167.79,-12.59,False,178.54,-17.86,False,174.18,-15.8,False,41.0,0
LVS,LVS,Las Vegas Sands Corp.,Las Vegas Sands Corp.,경기 소비재,"Las Vegas Sands Corp., together with its subsidiaries, owns, develops, and operates integrated resorts in Macao and Sing",54.04,2.33,46.6,69.13,35.16,-21.8,0.3,19.9,69.51,28.6,Downtrend,2,55.2,-2.1,False,59.51,-9.19,False,54.32,-0.52,True,64.0,1
LH,LH,Labcorp Holdings Inc.,Labcorp Holdings Inc.,헬스케어,"Labcorp Holdings Inc. provides laboratory services. It operates through two segments, Diagnostics Laboratories and Bioph",264.7,0.34,45.2,289.43,225.88,-8.5,0.17,25.3,310.06,17.1,Neutral,3,272.73,-2.94,False,266.27,-0.59,True,264.97,-0.1,True,56.0,2
LEN,LEN,Lennar Corporation,Lennar Corporation,경기 소비재,"Lennar Corporation, together with its subsidiaries, operates as a homebuilder primarily under the Lennar brand in the Un",93.6,-0.48,52.6,140.42,84.43,-33.3,0.09,13.5,94.0,0.4,Strong Downtrend,0,100.5,-6.87,False,108.16,-13.46,False,113.22,-17.33,False,19.0,0
LII,LII,Lennox International Inc.,Lennox International Inc.,산업재,"Lennox International Inc., together with its subsidiaries, designs, manufactures, and markets products for the heating, ",501.8,2.21,55.5,659.2,436.59,-23.9,0.17,22.0,546.12,8.8,Strong Downtrend,1,505.77,-0.78,True,499.85,0.39,True,531.39,-5.57,False,38.0,2
LLY,LLY,Eli Lilly and Company,Eli Lilly and Company,헬스케어,"Eli Lilly and Company discovers, develops, manufactures, and markets human pharmaceutical products in the United States,",881.51,-0.28,37.9,1108.09,622.32,-20.4,0.23,38.4,1210.55,37.3,Downtrend,2,971.16,-9.23,False,1004.1,-12.21,False,882.97,-0.17,True,50.0,1
LYV,LYV,"Live Nation Entertainment, Inc.","Live Nation Entertainment, Inc.",커뮤니케이션 서비스,"Live Nation Entertainment, Inc. operates as a live entertainment company worldwide. The company operates through Concert",156.77,0.08,50.1,174.06,125.61,-9.9,0.11,,183.22,16.9,Uptrend,4,155.46,0.84,True,147.93,5.98,False,150.65,4.06,False,55.0,1
L,L,Loews Corporation,Loews Corporation,금융 서비스,"Loews Corporation, through its subsidiaries, provides commercial property and casualty insurance in the United States an",111.99,1.28,59.6,112.42,85.06,-0.4,0.08,14.1,,,Strong Uptrend,5,109.0,2.74,False,106.69,4.97,False,100.33,11.62,False,52.0,0
LOW,LOW,"Lowe's Companies, Inc.","Lowe's Companies, Inc.",경기 소비재,"Lowe's Companies, Inc., together with its subsidiaries, operates as a home improvement retailer in the United States and",243.85,-0.25,49.7,286.02,206.76,-14.7,0.37,20.6,285.58,17.1,Neutral,3,252.68,-3.49,False,249.28,-2.18,False,242.21,0.68,True,58.0,1
