symbol,display_symbol,name_en,name_local,sector,description,price,rsi,high_52w,low_52w,from_high_pct,volume_ratio,trailing_pe,target_price,upside_pct,trend,trend_score,ma_60,diff_60,near_60,ma_120,diff_120,near_120,ma_240,diff_240,near_240,composite_score,near_count
FOX,FOX,Fox Corporation,Fox Corporation,커뮤니케이션 서비스,"Fox Corporation operates as a news, sports, and entertainment company in the United States. It operates in four segments",56.17,52.6,67.4,45.27,-16.7,0.52,13.5,,,Neutral,3,54.66,2.76,False,58.37,-3.77,False,55.13,1.89,True,50.0,1
BEN,BEN,"Franklin Resources, Inc.","Franklin Resources, Inc.",금융 서비스,"Franklin Resources, Inc. is a publicly owned asset investment manager. Through its subsidiaries, the firm provides its s",27.12,63.0,27.75,17.71,-2.3,1.37,25.1,26.68,-1.6,Strong Uptrend,5,25.59,5.98,False,24.37,11.28,False,23.53,15.26,False,38.0,0
IT,IT,"Gartner, Inc.","Gartner, Inc.",기술,"Gartner, Inc. provides business and technology insights for decisions and performance on an organization's mission-criti",150.55,44.7,449.52,143.72,-66.5,0.75,15.6,183.69,22.0,Strong Downtrend,0,159.36,-5.53,False,198.09,-24.0,False,259.7,-42.03,False,23.0,0
FCX,FCX,Freeport-McMoRan Inc.,Freeport-McMoRan Inc.,원자재,"Freeport-McMoRan Inc. engages in the mining of mineral properties in North America, South America, and Indonesia. The co",61.05,44.2,70.36,35.05,-13.2,1.07,32.3,68.42,12.1,Uptrend,4,62.38,-2.13,False,55.41,10.18,False,48.6,25.62,False,44.0,0
GRMN,GRMN,Garmin Ltd.,Garmin Ltd.,기술,"Garmin Ltd. designs, develops, manufactures, markets, and distributes a diverse range of GPS-enabled products and naviga",259.39,58.6,267.52,183.76,-3.0,1.05,30.2,262.43,1.2,Uptrend,4,237.52,9.21,False,219.72,18.05,False,221.78,16.96,False,36.0,0
GEV,GEV,GE Vernova Inc.,GE Vernova Inc.,산업재,"GE Vernova Inc., an energy company, engages in the provision of various products and services that generate, transfer, o",1149.19,80.4,1149.53,359.7,-0.0,1.56,33.6,1159.13,0.9,Strong Uptrend,5,874.4,31.43,False,751.1,53.0,False,659.06,74.37,False,17.0,0
GE,GE,GE Aerospace,GE Aerospace,산업재,"General Electric Company, doing business as GE Aerospace, designs and produces commercial and defense aircraft engines, ",284.6,42.5,345.24,196.37,-17.6,1.5,35.4,350.95,23.3,Downtrend,2,309.46,-8.03,False,306.65,-7.19,False,287.55,-1.03,True,47.0,1
GEN,GEN,Gen Digital Inc.,Gen Digital Inc.,기술,"Gen Digital Inc. engages in the provision of cyber safety solutions for individuals, families, and small businesses. It ",19.04,43.2,31.71,17.89,-40.0,0.74,19.6,29.71,56.0,Strong Downtrend,0,21.18,-10.1,False,23.79,-19.97,False,26.27,-27.52,False,35.0,0
GNRC,GNRC,Generac Holdings Inc.,Generac Holdings Inc.,산업재,"Generac Holdings Inc. designs, manufactures, and distributes energy technology products and solutions worldwide. The com",220.93,61.7,236.58,112.67,-6.6,0.92,81.8,247.4,12.0,Strong Uptrend,5,206.1,7.2,False,180.02,22.73,False,171.47,28.84,False,46.0,0
GD,GD,General Dynamics Corporation,General Dynamics Corporation,산업재,General Dynamics Corporation operates as an aerospace and defense company worldwide. It operates through four segments: ,313.21,25.9,365.68,264.59,-14.3,0.95,20.3,393.07,25.5,Downtrend,2,346.83,-9.69,False,345.38,-9.31,False,325.39,-3.74,False,43.0,0
GM,GM,General Motors Company,General Motors Company,경기 소비재,"General Motors Company designs, builds, and sells trucks, crossovers, cars, and automobile parts worldwide. It operates ",78.05,52.6,86.18,44.6,-9.4,1.04,23.9,94.24,20.7,Uptrend,4,78.02,0.04,True,77.49,0.72,True,66.02,18.22,False,62.0,2
GPC,GPC,Genuine Parts Company,Genuine Parts Company,경기 소비재,Genuine Parts Company distributes automotive and industrial replacement parts. The company operates in three segments: N,108.74,47.4,147.91,96.38,-26.5,0.53,252.9,132.43,21.8,Strong Downtrend,0,116.61,-6.75,False,121.89,-10.79,False,125.03,-13.03,False,28.0,0
GPN,GPN,Global Payments Inc.,Global Payments Inc.,산업재,"Global Payments Inc. provides payment technology and software solutions for card, check, and digital-based payments in t",67.76,45.2,89.18,62.7,-24.0,0.55,15.3,95.96,41.6,Strong Downtrend,0,71.36,-5.04,False,74.11,-8.57,False,78.04,-13.17,False,48.0,0
GIS,GIS,"General Mills, Inc.","General Mills, Inc.",필수 소비재,"General Mills, Inc. manufactures and markets branded consumer foods in the United States and internationally. The compan",34.97,35.3,53.69,34.49,-34.9,0.74,8.6,40.58,16.0,Strong Downtrend,0,40.38,-13.4,False,42.63,-17.97,False,45.61,-23.33,False,30.0,0
GDDY,GDDY,GoDaddy Inc.,GoDaddy Inc.,기술,GoDaddy Inc. engages in the design and development of cloud-based products in the United States and internationally. It ,86.04,52.8,192.36,79.12,-55.3,1.18,13.8,117.67,36.8,Strong Downtrend,0,87.22,-1.35,True,104.9,-17.98,False,131.3,-34.47,False,42.0,1
GL,GL,Globe Life Inc.,Globe Life Inc.,금융 서비스,"Globe Life Inc., through its subsidiaries, provides various life and supplemental health insurance products to lower mid",152.56,67.9,153.97,116.72,-0.9,1.36,10.6,171.73,12.6,Strong Uptrend,5,143.36,6.42,False,139.71,9.2,False,135.17,12.87,False,38.0,0
GS,GS,"The Goldman Sachs Group, Inc.","The Goldman Sachs Group, Inc.",금융 서비스,"The Goldman Sachs Group, Inc., a financial institution, provides a range of financial services for corporations, financi",926.91,61.7,970.75,533.8,-4.5,0.6,16.9,935.1,0.9,Uptrend,4,878.6,5.5,False,870.74,6.45,False,787.39,17.72,False,43.0,0
HAL,HAL,Halliburton Company,Halliburton Company,에너지,"Halliburton Company provides products and services to the energy industry worldwide. It operates in two segments, Comple",40.36,64.1,40.42,18.84,-0.1,0.92,22.3,41.32,2.4,Strong Uptrend,5,36.17,11.58,False,32.45,24.38,False,27.15,48.66,False,45.0,0
HIG,HIG,"The Hartford Insurance Group, Inc.","The Hartford Insurance Group, Inc.",금융 서비스,"The Hartford Insurance Group, Inc., together with its subsidiaries, provides insurance and financial services to individ",134.45,42.4,142.92,116.8,-5.9,2.05,9.5,150.15,11.7,Uptrend,4,137.81,-2.44,False,135.37,-0.68,True,130.96,2.66,False,57.0,1
HAS,HAS,"Hasbro, Inc.","Hasbro, Inc.",경기 소비재,"Hasbro, Inc. operates as a toy and game company in the United States, Europe, Canada, Mexico, Latin America, Australia, ",95.08,53.7,105.21,58.28,-9.6,0.86,,114.33,20.2,Strong Uptrend,5,94.9,0.19,True,88.2,7.8,False,80.52,18.08,False,61.0,1
HSIC,HSIC,"Henry Schein, Inc.","Henry Schein, Inc.",헬스케어,"Henry Schein, Inc. provides health care products and services to office-based dental and medical practitioners worldwide",77.54,54.9,83.35,62.03,-7.0,0.86,23.7,90.21,16.3,Uptrend,4,76.93,0.79,True,75.9,2.16,False,72.4,7.1,False,58.0,1
HCA,HCA,"HCA Healthcare, Inc.","HCA Healthcare, Inc.",헬스케어,"HCA Healthcare, Inc., through its subsidiaries, provides health care services in the United States. The company owns, ma",432.46,25.2,544.32,325.73,-20.6,3.88,14.9,535.0,23.7,Uptrend,4,505.3,-14.42,False,491.43,-12.0,False,441.49,-2.05,False,56.0,0
DOC,DOC,"Healthpeak Properties, Inc.","Healthpeak Properties, Inc.",부동산·리츠,"Healthpeak Properties, Inc. is a Standard & Poor's 500 company that owns, operates, and develops high-quality real estat",16.43,44.1,18.58,15.41,-11.6,1.02,164.3,19.64,19.5,Strong Downtrend,1,16.83,-2.38,False,16.76,-1.97,True,16.87,-2.61,False,31.0,1
HSY,HSY,The Hershey Company,The Hershey Company,필수 소비재,"The Hershey Company, together with its subsidiaries, engages in the manufacture and sale of confectionery products and p",191.48,34.4,236.28,148.02,-19.0,0.84,44.0,224.61,17.3,Uptrend,4,213.09,-10.14,False,197.65,-3.12,False,186.01,2.94,False,44.0,0
HPE,HPE,Hewlett Packard Enterprise Company,Hewlett Packard Enterprise Company,기술,"Hewlett Packard Enterprise Company, together with its subsidiaries, develops intelligent solutions in the United States,",28.16,70.1,28.76,15.78,-2.1,0.68,,26.43,-6.1,Strong Uptrend,5,23.16,21.59,False,22.89,23.02,False,21.92,28.47,False,5.0,0
HLT,HLT,Hilton Worldwide Holdings Inc.,Hilton Worldwide Holdings Inc.,경기 소비재,"Hilton Worldwide Holdings Inc., a hospitality company, engages in managing, franchising, and leasing hotels and resorts.",335.63,64.0,342.89,218.88,-2.1,1.05,54.9,340.75,1.5,Strong Uptrend,5,311.38,7.79,False,297.21,12.93,False,280.24,19.77,False,37.0,0
HD,HD,"The Home Depot, Inc.","The Home Depot, Inc.",경기 소비재,"The Home Depot, Inc. operates as a home improvement retailer in the United States and internationally. It sells various ",335.89,46.5,417.91,318.77,-19.6,0.9,23.6,408.21,21.5,Strong Downtrend,0,353.45,-4.97,False,355.22,-5.44,False,366.43,-8.33,False,36.0,0
HON,HON,Honeywell International Inc.,Honeywell International Inc.,산업재,"Honeywell International Inc. engages in the aerospace technologies, industrial automation, building automation, and ener",213.17,31.7,248.04,183.77,-14.1,1.24,34.0,248.1,16.4,Uptrend,4,232.88,-8.46,False,215.88,-1.26,True,210.23,1.4,True,52.0,2
HRL,HRL,Hormel Foods Corporation,Hormel Foods Corporation,필수 소비재,"Hormel Foods Corporation develops, processes, and distributes various meat, nuts, and other food products to foodservice",21.55,47.5,30.04,20.48,-28.3,0.9,24.2,26.75,24.1,Strong Downtrend,1,22.9,-5.9,False,22.85,-5.69,False,24.71,-12.79,False,42.0,0
HST,HST,"Host Hotels & Resorts, Inc.","Host Hotels & Resorts, Inc.",부동산·리츠,"Host Hotels & Resorts, Inc., herein referred to as we, Host Inc., or the Company, is a self-managed and self-administere",20.9,62.0,21.29,13.15,-1.8,0.53,19.0,22.05,5.5,Strong Uptrend,5,19.49,7.23,False,18.48,13.1,False,17.03,22.72,False,52.0,0
HWM,HWM,Howmet Aerospace Inc.,Howmet Aerospace Inc.,산업재,Howmet Aerospace Inc. provides advanced engineered solutions for the aerospace and transportation industries in the Unit,242.44,47.8,265.11,133.16,-8.6,0.71,65.3,280.65,15.8,Strong Uptrend,5,241.9,0.22,True,224.06,8.2,False,202.4,19.78,False,56.0,1
HPQ,HPQ,HP Inc.,HP Inc.,기술,"HP Inc. provides personal computing, printing, 3D printing, hybrid work, gaming, and other related technologies in the U",19.79,53.6,28.26,17.91,-30.0,0.94,7.5,19.43,-1.8,Strong Downtrend,1,18.95,4.43,False,20.89,-5.27,False,23.27,-14.95,False,27.0,0
HUBB,HUBB,Hubbell Incorporated,Hubbell Incorporated,산업재,"Hubbell Incorporated, together with its subsidiaries, manufactures and sells electrical and utility solutions in the Uni",553.07,64.6,557.85,338.92,-0.9,0.96,33.4,535.77,-3.1,Strong Uptrend,5,506.04,9.29,False,478.58,15.56,False,447.35,23.63,False,35.0,0
HBAN,HBAN,Huntington Bancshares Incorporated,Huntington Bancshares Incorporated,금융 서비스,Huntington Bancshares Incorporated operates as the bank holding company for The Huntington National Bank that provides c,16.4,50.5,19.08,13.87,-14.0,0.7,12.6,19.64,19.8,Downtrend,2,16.59,-1.15,True,16.65,-1.5,True,16.39,0.06,True,64.0,3
HUM,HUM,Humana Inc.,Humana Inc.,헬스케어,"Humana Inc. provides medical and specialty insurance products in the United States. It operates in two segments, Insuran",215.23,71.3,308.29,162.84,-30.2,0.57,21.9,210.46,-2.2,Strong Downtrend,1,184.9,16.4,False,219.44,-1.92,True,237.51,-9.38,False,-12.0,1
HII,HII,"Huntington Ingalls Industries, Inc.","Huntington Ingalls Industries, Inc.",산업재,"Huntington Ingalls Industries, Inc. designs, builds, overhauls, and repairs military ships in the United States. It oper",359.29,31.1,453.73,217.83,-20.8,1.39,23.4,407.09,13.3,Neutral,3,409.14,-12.18,False,376.31,-4.52,False,316.81,13.41,False,35.0,0
IEX,IEX,IDEX Corporation,IDEX Corporation,산업재,"IDEX Corporation, together with its subsidiaries, provides applied solutions in the United States, North America, Europe",204.74,58.3,214.58,156.29,-4.6,0.73,31.9,222.71,8.8,Strong Uptrend,5,200.43,2.15,False,189.09,8.28,False,179.77,13.89,False,45.0,0
IBM,IBM,International Business Machines Corporation,International Business Machines Corporation,기술,"International Business Machines Corporation, together with its subsidiaries, provides integrated solutions and services ",231.98,39.0,313.19,223.35,-25.9,1.71,20.5,284.18,22.5,Strong Downtrend,1,254.25,-8.76,False,277.58,-16.43,False,271.78,-14.64,False,40.0,0
INCY,INCY,Incyte Corporation,Incyte Corporation,헬스케어,"Incyte Corporation, a biopharmaceutical company, engages in the discovery, development, and commercialization of therape",94.65,46.8,110.57,58.97,-14.4,0.86,14.8,107.36,13.4,Downtrend,2,97.27,-2.69,False,99.82,-5.18,False,88.46,7.0,False,46.0,0
ITW,ITW,Illinois Tool Works Inc.,Illinois Tool Works Inc.,산업재,"Illinois Tool Works Inc. provides industrial products and equipment in North America, Europe, the Middle East, Africa, t",269.29,51.0,297.72,233.34,-9.5,0.97,25.6,275.88,2.4,Uptrend,4,274.37,-1.85,True,261.15,3.12,False,255.47,5.41,False,43.0,1
IR,IR,Ingersoll Rand Inc.,Ingersoll Rand Inc.,산업재,"Ingersoll Rand Inc. provides various mission-critical air, fluid, clean energy, and medical technologies services and so",83.81,48.5,98.74,73.54,-15.1,1.38,57.8,98.93,18.0,Neutral,3,87.91,-4.66,False,84.29,-0.57,True,82.95,1.04,True,54.0,2
PODD,PODD,Insulet Corporation,Insulet Corporation,헬스케어,"Insulet Corporation develops, manufactures, and sells insulin delivery systems for people with insulin-dependent diabete",189.56,26.4,352.82,189.56,-46.3,1.35,54.3,326.35,72.2,Strong Downtrend,0,227.53,-16.69,False,264.52,-28.34,False,289.55,-34.53,False,13.0,0
INTC,INTC,Intel Corporation,Intel Corporation,기술,"Intel Corporation designs, develops, manufactures, markets, sells, and services computing and related end products and s",82.54,82.2,82.54,19.31,0.0,2.54,,74.15,-10.2,Strong Uptrend,5,50.63,63.03,False,45.37,81.93,False,35.59,131.92,False,10.0,0
ICE,ICE,"Intercontinental Exchange, Inc.","Intercontinental Exchange, Inc.",금융 서비스,"Intercontinental Exchange, Inc., together with its subsidiaries, provides technology and data to financial institutions,",158.45,45.6,186.76,144.69,-15.2,1.02,27.5,198.8,25.5,Downtrend,2,160.72,-1.41,True,160.0,-0.97,True,166.53,-4.85,False,64.0,2
IBKR,IBKR,"Interactive Brokers Group, Inc.","Interactive Brokers Group, Inc.",금융 서비스,"Interactive Brokers Group, Inc. operates as an automated electronic broker in the United States and internationally. The",76.62,56.9,81.71,42.05,-6.2,0.63,33.0,85.7,11.9,Strong Uptrend,5,71.87,6.61,False,69.88,9.65,False,65.3,17.34,False,51.0,0
IFF,IFF,International Flavors & Fragrances Inc.,International Flavors & Fragrances Inc.,원자재,"International Flavors & Fragrances Inc., together with its subsidiaries, manufactures and markets food, beverage, health",71.14,46.5,82.51,58.84,-13.8,0.68,,88.41,24.3,Uptrend,4,73.74,-3.53,False,70.14,1.43,True,69.28,2.68,False,61.0,1
IVZ,IVZ,Invesco Ltd.,Invesco Ltd.,금융 서비스,"Invesco Ltd. is a publicly owned investment manager. The firm provides its services to retail clients, institutional cli",25.51,59.1,29.2,13.37,-12.6,1.05,,27.0,5.8,Neutral,3,24.96,2.2,False,25.35,0.63,True,22.26,14.6,False,43.0,1
IP,IP,International Paper Company,International Paper Company,경기 소비재,"International Paper Company produces and sells renewable fiber-based packaging in North America, Latin America, Europe, ",32.65,31.9,53.93,32.65,-39.5,1.18,,42.7,30.8,Strong Downtrend,1,39.58,-17.51,False,39.28,-16.88,False,43.0,-24.07,False,28.0,0
IQV,IQV,IQVIA Holdings Inc.,IQVIA Holdings Inc.,헬스케어,"IQVIA Holdings Inc. provides clinical research services, commercial insights, and healthcare intelligence to the life sc",162.28,39.3,244.29,137.0,-33.6,0.78,20.7,231.6,42.7,Strong Downtrend,1,175.31,-7.43,False,201.19,-19.34,False,189.43,-14.33,False,37.0,0
INVH,INVH,Invitation Homes Inc.,Invitation Homes Inc.,부동산·리츠,"Invitation Homes is a leading owner and operator of single-family homes for lease, offering residents high quality homes",27.13,62.9,34.01,24.1,-20.2,0.8,28.3,30.86,13.7,Strong Downtrend,1,25.77,5.28,False,26.36,2.92,False,28.24,-3.93,False,36.0,0
JBHT,JBHT,"J.B. Hunt Transport Services, Inc.","J.B. Hunt Transport Services, Inc.",산업재,"J.B. Hunt Transport Services, Inc. provides surface transportation, delivery, and logistic services in the United States",248.59,67.6,253.71,128.32,-2.0,0.66,38.6,232.57,-6.4,Strong Uptrend,5,221.0,12.48,False,204.55,21.53,False,174.34,42.59,False,15.0,0
JBL,JBL,Jabil Inc.,Jabil Inc.,기술,"Jabil Inc. provides engineering, manufacturing, and supply chain solutions worldwide. It operates in three segments: Reg",341.65,78.4,341.65,145.9,0.0,1.24,46.1,302.78,-11.4,Strong Uptrend,5,271.06,26.04,False,247.01,38.31,False,226.15,51.07,False,5.0,0
IRM,IRM,Iron Mountain Incorporated,Iron Mountain Incorporated,부동산·리츠,"Iron Mountain Incorporated is a global leader in information management services, and is trusted by more than 240,000 cu",116.03,63.8,120.53,78.22,-3.7,1.22,236.8,122.73,5.8,Strong Uptrend,5,105.25,10.24,False,96.41,20.35,False,96.4,20.36,False,40.0,0
JKHY,JKHY,"Jack Henry & Associates, Inc.","Jack Henry & Associates, Inc.",기술,"Jack Henry & Associates, Inc. operates as a financial technology company that connects people and financial institutions",151.15,39.2,191.9,145.25,-21.2,0.78,21.7,199.36,31.9,Downtrend,2,161.7,-6.52,False,169.34,-10.74,False,167.67,-9.85,False,49.0,0
J,J,Jacobs Solutions Inc.,Jacobs Solutions Inc.,산업재,"Jacobs Solutions Inc. engages in the infrastructure and advanced facilities, and consulting businesses in the United Sta",126.6,45.2,163.62,116.97,-22.6,0.86,33.4,155.87,23.1,Strong Downtrend,0,132.74,-4.63,False,136.25,-7.08,False,138.46,-8.57,False,33.0,0
JCI,JCI,Johnson Controls International plc,Johnson Controls International plc,산업재,"Johnson Controls International plc, together with its subsidiaries, engages in engineering, manufacturing, commissioning",141.92,58.9,145.01,79.82,-2.1,0.7,47.6,144.1,1.5,Strong Uptrend,5,136.11,4.27,False,126.16,12.49,False,115.78,22.58,False,42.0,0
JNJ,JNJ,Johnson & Johnson,Johnson & Johnson,헬스케어,"Johnson & Johnson, together with its subsidiaries, engages in the research and development, manufacture, and sale of a r",227.5,35.5,248.56,142.39,-8.5,0.8,26.4,252.42,11.0,Uptrend,4,238.97,-4.8,False,221.58,2.67,False,194.19,17.15,False,41.0,0
KEY,KEY,KeyCorp,KeyCorp,금융 서비스,KeyCorp operates as the holding company for KeyBank National Association that provides various retail and commercial ban,21.63,58.5,22.98,14.08,-5.9,0.96,13.3,24.92,15.2,Strong Uptrend,5,20.92,3.39,False,20.19,7.13,False,18.71,15.61,False,64.0,0
KVUE,KVUE,Kenvue Inc.,Kenvue Inc.,필수 소비재,"Kenvue Inc. operates as a consumer health company in the United States, rest of North America, Europe, the Middle East, ",17.49,50.3,23.43,13.78,-25.4,0.37,23.0,19.58,11.9,Neutral,3,17.82,-1.85,True,17.27,1.27,True,18.39,-4.89,False,56.0,2
KEYS,KEYS,"Keysight Technologies, Inc.","Keysight Technologies, Inc.",기술,"Keysight Technologies, Inc. provides electronic design and test solutions worldwide. The company operates through Commun",346.96,75.0,346.96,143.79,0.0,0.94,61.0,315.15,-9.2,Strong Uptrend,5,282.62,22.77,False,241.26,43.81,False,203.44,70.55,False,0.0,0
JPM,JPM,JPMorgan Chase & Co.,JPMorgan Chase & Co.,금융 서비스,"JPMorgan Chase & Co. operates as a bank and financial holding company in the United States, rest of North America, Europ",308.28,55.3,332.91,238.58,-7.4,0.58,14.8,340.45,10.4,Neutral,3,300.26,2.67,False,305.38,0.95,True,295.81,4.22,False,50.0,1
KMB,KMB,Kimberly-Clark Corporation,Kimberly-Clark Corporation,필수 소비재,"Kimberly-Clark Corporation, together with its subsidiaries, manufactures and markets personal care products in the Unite",97.85,48.7,137.72,93.05,-29.0,0.74,20.1,114.86,17.4,Strong Downtrend,1,101.12,-3.23,False,100.91,-3.03,False,113.04,-13.44,False,42.0,0
KIM,KIM,Kimco Realty Corporation,Kimco Realty Corporation,부동산·리츠,"Kimco Realty Corporation is a real estate investment trust and leading owner and operator of high-quality, open-air, gro",23.69,59.1,24.19,19.06,-2.1,1.04,28.9,25.08,5.9,Strong Uptrend,5,22.71,4.32,False,21.4,10.7,False,21.11,12.22,False,48.0,0
KMI,KMI,"Kinder Morgan, Inc.","Kinder Morgan, Inc.",에너지,"Kinder Morgan, Inc. operates as an energy infrastructure company primarily in North America. It operates through Natural",31.74,39.1,34.07,25.32,-6.8,0.88,21.3,35.24,11.0,Uptrend,4,32.48,-2.28,False,29.73,6.76,False,28.28,12.23,False,41.0,0
KKR,KKR,KKR & Co. Inc.,KKR & Co. Inc.,금융 서비스,KKR & Co. Inc. is a private equity and real estate investment firm specializing in direct and fund of fund investments. ,101.83,58.4,151.45,83.88,-32.8,0.42,43.5,122.61,20.4,Strong Downtrend,1,96.59,5.42,False,111.23,-8.45,False,121.99,-16.53,False,33.0,0
KR,KR,The Kroger Co.,The Kroger Co.,필수 소비재,The Kroger Co. operates as a food and drug retailer in the United States. The company operates combination food and drug,67.23,41.2,75.6,58.98,-11.1,0.78,43.7,75.45,12.2,Neutral,3,69.7,-3.54,False,66.47,1.14,True,67.2,0.04,True,46.0,2
LHX,LHX,"L3Harris Technologies, Inc.","L3Harris Technologies, Inc.",산업재,"L3Harris Technologies, Inc. provides mission-critical solutions for government and commercial customers worldwide. It op",317.51,27.1,377.17,212.44,-15.8,1.9,37.2,392.16,23.5,Uptrend,4,352.27,-9.87,False,326.52,-2.76,False,295.85,7.32,False,49.0,0
LVS,LVS,Las Vegas Sands Corp.,Las Vegas Sands Corp.,경기 소비재,"Las Vegas Sands Corp., together with its subsidiaries, owns, develops, and operates integrated resorts in Macao and Sing",52.81,41.3,69.13,35.16,-23.6,1.69,19.5,69.51,31.6,Downtrend,2,55.18,-4.3,False,59.55,-11.32,False,54.27,-2.69,False,58.0,0
LH,LH,Labcorp Holdings Inc.,Labcorp Holdings Inc.,헬스케어,"Labcorp Holdings Inc. provides laboratory services. It operates through two segments, Diagnostics Laboratories and Bioph",263.8,44.0,289.43,225.88,-8.9,0.84,25.2,310.06,17.5,Neutral,3,272.8,-3.3,False,266.17,-0.89,True,264.9,-0.42,True,49.0,2
LDOS,LDOS,"Leidos Holdings, Inc.","Leidos Holdings, Inc.",기술,"Leidos Holdings, Inc., together with its subsidiaries, provides services and solutions for government and commercial cus",146.06,29.3,198.61,140.3,-26.5,0.98,13.1,199.21,36.4,Strong Downtrend,1,168.46,-13.3,False,178.89,-18.35,False,174.21,-16.16,False,41.0,0
LEN,LEN,Lennar Corporation,Lennar Corporation,경기 소비재,"Lennar Corporation, together with its subsidiaries, operates as a homebuilder primarily under the Lennar brand in the Un",94.05,54.1,140.42,84.43,-33.0,0.71,13.5,94.0,-0.1,Strong Downtrend,0,100.77,-6.67,False,108.4,-13.24,False,113.29,-16.98,False,12.0,0
LYV,LYV,"Live Nation Entertainment, Inc.","Live Nation Entertainment, Inc.",커뮤니케이션 서비스,"Live Nation Entertainment, Inc. operates as a live entertainment company worldwide. The company operates through Concert",156.64,49.9,174.06,125.61,-10.0,0.83,,183.22,17.0,Uptrend,4,155.31,0.86,True,147.87,5.93,False,150.58,4.02,False,61.0,1
LII,LII,Lennox International Inc.,Lennox International Inc.,산업재,"Lennox International Inc., together with its subsidiaries, designs, manufactures, and markets products for the heating, ",490.97,51.2,659.2,436.59,-25.5,0.7,21.6,546.12,11.2,Strong Downtrend,1,505.65,-2.9,False,499.86,-1.78,True,531.75,-7.67,False,40.0,1
LMT,LMT,Lockheed Martin Corporation,Lockheed Martin Corporation,산업재,"Lockheed Martin Corporation, an aerospace and defense company, engages in the research, design, development, manufacture",513.45,19.2,676.7,402.57,-24.1,2.33,24.9,643.6,25.3,Uptrend,4,627.0,-18.11,False,559.33,-8.2,False,508.79,0.92,True,64.0,1
LLY,LLY,Eli Lilly and Company,Eli Lilly and Company,헬스케어,"Eli Lilly and Company discovers, develops, manufactures, and markets human pharmaceutical products in the United States,",883.96,38.3,1108.09,622.32,-20.2,1.57,38.5,1210.55,36.9,Downtrend,2,973.51,-9.2,False,1003.92,-11.95,False,882.42,0.17,True,55.0,1
L,L,Loews Corporation,Loews Corporation,금융 서비스,"Loews Corporation, through its subsidiaries, provides commercial property and casualty insurance in the United States an",110.58,54.7,112.42,85.06,-1.6,0.74,13.9,,,Strong Uptrend,5,108.88,1.56,True,106.58,3.75,False,100.24,10.32,False,56.0,1
LOW,LOW,"Lowe's Companies, Inc.","Lowe's Companies, Inc.",경기 소비재,"Lowe's Companies, Inc., together with its subsidiaries, operates as a home improvement retailer in the United States and",244.45,50.4,286.02,206.76,-14.5,0.84,20.6,285.58,16.8,Neutral,3,253.04,-3.39,False,249.21,-1.91,True,242.14,0.95,True,62.0,2
LITE,LITE,Lumentum Holdings Inc.,Lumentum Holdings Inc.,기술,"Lumentum Holdings Inc. manufactures and sells optical and photonic products in the Americas, the Asia-Pacific, Europe, t",881.64,58.1,897.3,58.77,-1.7,0.71,256.3,832.04,-5.6,Strong Uptrend,5,693.52,27.13,False,506.24,74.15,False,313.53,181.2,False,30.0,0
LYB,LYB,LyondellBasell Industries N.V.,LyondellBasell Industries N.V.,원자재,"LyondellBasell Industries N.V. operates as a chemical company in the United States, Germany, China, Mexico, Italy, Japan",69.87,46.4,82.38,40.7,-15.2,0.62,,75.82,8.5,Strong Uptrend,5,66.2,5.54,False,55.49,25.91,False,53.79,29.89,False,51.0,0
MPC,MPC,Marathon Petroleum Corporation,Marathon Petroleum Corporation,에너지,"Marathon Petroleum Corporation, together with its subsidiaries, operates as an integrated downstream energy company in t",224.14,48.8,251.91,134.52,-11.0,0.68,17.0,247.18,10.3,Strong Uptrend,5,217.02,3.28,False,199.11,12.57,False,185.74,20.67,False,64.0,0
MTB,MTB,M&T Bank Corporation,M&T Bank Corporation,금융 서비스,M&T Bank Corporation operates as a bank holding company for Manufacturers and Traders Trust Company and Wilmington Trust,214.92,50.5,236.36,162.49,-9.1,0.66,12.1,233.76,8.8,Uptrend,4,216.02,-0.51,True,206.88,3.89,False,196.97,9.11,False,50.0,1
MRSH,MRSH,"Marsh & McLennan Companies, Inc.","Marsh & McLennan Companies, Inc.",금융 서비스,"Marsh & McLennan Companies, Inc., a professional services company, provides advisory services and insurance solutions to",170.1,44.4,230.45,168.15,-26.2,0.54,21.3,203.1,19.4,Strong Downtrend,0,176.57,-3.66,False,178.75,-4.84,False,192.25,-11.52,False,29.0,0
MLM,MLM,"Martin Marietta Materials, Inc.","Martin Marietta Materials, Inc.",원자재,"Martin Marietta Materials, Inc., a natural resource-based building materials company, supplies aggregates and heavy-side",615.3,51.0,707.24,500.22,-13.0,0.59,37.6,694.09,12.8,Downtrend,2,629.08,-2.19,False,627.5,-1.94,True,607.2,1.33,True,47.0,2
MA,MA,Mastercard Incorporated,Mastercard Incorporated,금융 서비스,"Mastercard Incorporated, a technology company, provides transaction processing and other payment-related products and se",504.17,47.4,596.25,483.41,-15.4,0.73,30.5,652.69,29.5,Strong Downtrend,0,513.84,-1.88,True,532.44,-5.31,False,551.02,-8.5,False,45.0,1
MAS,MAS,Masco Corporation,Masco Corporation,산업재,"Masco Corporation provides home improvement and building products in North America, Europe, and internationally. The com",74.18,71.8,77.49,58.6,-4.3,1.28,18.4,81.05,9.3,Downtrend,2,66.69,11.23,False,65.52,13.22,False,66.42,11.68,False,4.0,0
